,Organic Phase Initial Conditions,,,,,,,Aqueous Phase Initial Conditions,,,,External Conditions,Results,Log_D
1061,1,CCCCCCCCN(C)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,0.1,Isopar L,Exxal 13,0.7,0.3,Ce(III),0.5,HCl,3,298.15,0.7,-0.15490196
1062,1,CCCCCCCCN(C)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,0.1,Isopar L,Exxal 13,0.7,0.3,Pr(III),0.5,HCl,3,298.15,2.01,0.303196057
1063,1,CCCCCCCCN(C)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,0.1,Isopar L,Exxal 13,0.7,0.3,Nd(III),0.5,HCl,3,298.15,3.61,0.557507202
1064,1,CCCCCCCCN(C)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,0.1,Isopar L,Exxal 13,0.7,0.3,Sm(III),0.5,HCl,3,298.15,23.16,1.364738555
1065,1,CCCCCCCCN(C)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,0.1,Isopar L,Exxal 13,0.7,0.3,Eu(III),0.5,HCl,3,298.15,50.66,1.704665185
1066,1,CCCCCCCCN(C)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,0.1,Isopar L,Exxal 13,0.7,0.3,Gd(III),0.5,HCl,3,298.15,71.97,1.857151503
1067,1,CCCCCCCCN(C)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,0.1,Isopar L,Exxal 13,0.7,0.3,Tb(III),0.5,HCl,3,298.15,178.62,2.251930085
1068,1,CCCCCCCCN(C)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,0.1,Isopar L,Exxal 13,0.7,0.3,Dy(III),0.5,HCl,3,298.15,132.49,2.1221831
1069,1,CCCCCCCCN(C)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,0.1,Isopar L,Exxal 13,0.7,0.3,Ho(III),0.5,HCl,3,298.15,88.23,1.945616279
1070,1,CCCCCCCCN(C)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,0.1,Isopar L,Exxal 13,0.7,0.3,Er(III),0.5,HCl,3,298.15,192.12,2.283572578
1071,1,CCCCCCCCN(C)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,0.1,Isopar L,Exxal 13,0.7,0.3,Tm(III),0.5,HCl,3,298.15,213.39,2.329174063
1072,1,CCCCCCCCN(C)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,0.1,Isopar L,Exxal 13,0.7,0.3,Yb(III),0.5,HCl,3,298.15,235.1,2.371252629
1073,1,CCCCCCCCN(C)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,0.1,Isopar L,Exxal 13,0.7,0.3,Lu(III),0.5,HCl,3,298.15,380.75,2.580639912
1074,1,CCCCCCCCC(C)(C)SCC1CN(C(=O)COCC(=O)N2CC(C)C(CSC(C)(C)CCCCCCCC)C2)CC1C,0.1,Isopar L,Exxal 13,0.7,0.3,La(III),0.5,HCl,3,298.15,1.93,0.285557309
1075,1,CCCCCCCCC(C)(C)SCC1CN(C(=O)COCC(=O)N2CC(C)C(CSC(C)(C)CCCCCCCC)C2)CC1C,0.1,Isopar L,Exxal 13,0.7,0.3,Ce(III),0.5,HCl,3,298.15,3.63,0.559906625
1076,1,CCCCCCCCC(C)(C)SCC1CN(C(=O)COCC(=O)N2CC(C)C(CSC(C)(C)CCCCCCCC)C2)CC1C,0.1,Isopar L,Exxal 13,0.7,0.3,Pr(III),0.5,HCl,3,298.15,4.65,0.667452953
1077,1,CCCCCCCCC(C)(C)SCC1CN(C(=O)COCC(=O)N2CC(C)C(CSC(C)(C)CCCCCCCC)C2)CC1C,0.1,Isopar L,Exxal 13,0.7,0.3,Nd(III),0.5,HCl,3,298.15,5.56,0.745074792
1078,1,CCCCCCCCC(C)(C)SCC1CN(C(=O)COCC(=O)N2CC(C)C(CSC(C)(C)CCCCCCCC)C2)CC1C,0.1,Isopar L,Exxal 13,0.7,0.3,Sm(III),0.5,HCl,3,298.15,21.49,1.332236415
1079,1,CCCCCCCCC(C)(C)SCC1CN(C(=O)COCC(=O)N2CC(C)C(CSC(C)(C)CCCCCCCC)C2)CC1C,0.1,Isopar L,Exxal 13,0.7,0.3,Eu(III),0.5,HCl,3,298.15,36.41,1.561220679
1080,1,CCCCCCCCC(C)(C)SCC1CN(C(=O)COCC(=O)N2CC(C)C(CSC(C)(C)CCCCCCCC)C2)CC1C,0.1,Isopar L,Exxal 13,0.7,0.3,Gd(III),0.5,HCl,3,298.15,43.34,1.636888907
1081,1,CCCCCCCCC(C)(C)SCC1CN(C(=O)COCC(=O)N2CC(C)C(CSC(C)(C)CCCCCCCC)C2)CC1C,0.1,Isopar L,Exxal 13,0.7,0.3,Tb(III),0.5,HCl,3,298.15,69.28,1.840607879
1082,1,CCCCCCCCC(C)(C)SCC1CN(C(=O)COCC(=O)N2CC(C)C(CSC(C)(C)CCCCCCCC)C2)CC1C,0.1,Isopar L,Exxal 13,0.7,0.3,Dy(III),0.5,HCl,3,298.15,85.5,1.931966115
1083,1,CCCCCCCCC(C)(C)SCC1CN(C(=O)COCC(=O)N2CC(C)C(CSC(C)(C)CCCCCCCC)C2)CC1C,0.1,Isopar L,Exxal 13,0.7,0.3,Ho(III),0.5,HCl,3,298.15,96.11,1.982768577
1084,1,CCCCCCCCC(C)(C)SCC1CN(C(=O)COCC(=O)N2CC(C)C(CSC(C)(C)CCCCCCCC)C2)CC1C,0.1,Isopar L,Exxal 13,0.7,0.3,Er(III),0.5,HCl,3,298.15,117.01,2.068222979
1085,1,CCCCCCCCC(C)(C)SCC1CN(C(=O)COCC(=O)N2CC(C)C(CSC(C)(C)CCCCCCCC)C2)CC1C,0.1,Isopar L,Exxal 13,0.7,0.3,Tm(III),0.5,HCl,3,298.15,118.33,2.073094865
1086,1,CCCCCCCCC(C)(C)SCC1CN(C(=O)COCC(=O)N2CC(C)C(CSC(C)(C)CCCCCCCC)C2)CC1C,0.1,Isopar L,Exxal 13,0.7,0.3,Yb(III),0.5,HCl,3,298.15,136.91,2.13643517
1087,1,CCCCCCCCC(C)(C)SCC1CN(C(=O)COCC(=O)N2CC(C)C(CSC(C)(C)CCCCCCCC)C2)CC1C,0.1,Isopar L,Exxal 13,0.7,0.3,Lu(III),0.5,HCl,3,298.15,153.82,2.187012807
1088,1,CCCCCCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCCCCCC,0.1,Isopar L,Exxal 13,0.7,0.3,La(III),0.5,HCl,3,298.15,0.08,-1.096910013
1089,1,CCCCCCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCCCCCC,0.1,Isopar L,Exxal 13,0.7,0.3,Ce(III),0.5,HCl,3,298.15,0.72,-0.142667504
1090,1,CCCCCCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCCCCCC,0.1,Isopar L,Exxal 13,0.7,0.3,Pr(III),0.5,HCl,3,298.15,0.53,-0.27572413
1091,1,CCCCCCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCCCCCC,0.1,Isopar L,Exxal 13,0.7,0.3,Nd(III),0.5,HCl,3,298.15,1.44,0.158362492
1092,1,CCCCCCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCCCCCC,0.1,Isopar L,Exxal 13,0.7,0.3,Sm(III),0.5,HCl,3,298.15,11.14,1.046885191
1093,1,CCCCCCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCCCCCC,0.1,Isopar L,Exxal 13,0.7,0.3,Eu(III),0.5,HCl,3,298.15,26.94,1.430397591
1094,1,CCCCCCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCCCCCC,0.1,Isopar L,Exxal 13,0.7,0.3,Gd(III),0.5,HCl,3,298.15,39.45,1.596047008
1095,1,CCCCCCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCCCCCC,0.1,Isopar L,Exxal 13,0.7,0.3,Tb(III),0.5,HCl,3,298.15,180.14,2.255610158
1096,1,CCCCCCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCCCCCC,0.1,Isopar L,Exxal 13,0.7,0.3,Dy(III),0.5,HCl,3,298.15,127.15,2.104316365
1097,1,CCCCCCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCCCCCC,0.1,Isopar L,Exxal 13,0.7,0.3,Ho(III),0.5,HCl,3,298.15,1228.49,3.089371626
1098,1,CCCCCCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCCCCCC,0.1,Isopar L,Exxal 13,0.7,0.3,Er(III),0.5,HCl,3,298.15,377.87,2.577342414
1099,1,CCCCCCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCCCCCC,0.1,Isopar L,Exxal 13,0.7,0.3,Yb(III),0.5,HCl,3,298.15,537.88,2.730685396
1100,1,CCCCCCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCCCCCC,0.1,Isopar L,Exxal 13,0.7,0.3,Lu(III),0.5,HCl,3,298.15,3297.14,3.518137388
1101,1,CCCCCCCCN(CCC(C)CC(C)(C)C)C(=O)COCC(=O)N(CCCCCCCC)CCC(C)CC(C)(C)C,0.1,Isopar L,Exxal 13,0.7,0.3,La(III),0.5,HCl,3,298.15,0.05,-1.301029996
1102,1,CCCCCCCCN(CCC(C)CC(C)(C)C)C(=O)COCC(=O)N(CCCCCCCC)CCC(C)CC(C)(C)C,0.1,Isopar L,Exxal 13,0.7,0.3,Ce(III),0.5,HCl,3,298.15,0.15,-0.823908741
1103,1,CCCCCCCCN(CCC(C)CC(C)(C)C)C(=O)COCC(=O)N(CCCCCCCC)CCC(C)CC(C)(C)C,0.1,Isopar L,Exxal 13,0.7,0.3,Pr(III),0.5,HCl,3,298.15,0.37,-0.431798276
1104,1,CCCCCCCCN(CCC(C)CC(C)(C)C)C(=O)COCC(=O)N(CCCCCCCC)CCC(C)CC(C)(C)C,0.1,Isopar L,Exxal 13,0.7,0.3,Nd(III),0.5,HCl,3,298.15,0.28,-0.552841969
1105,1,CCCCCCCCN(CCC(C)CC(C)(C)C)C(=O)COCC(=O)N(CCCCCCCC)CCC(C)CC(C)(C)C,0.1,Isopar L,Exxal 13,0.7,0.3,Sm(III),0.5,HCl,3,298.15,1.52,0.181843588
1106,1,CCCCCCCCN(CCC(C)CC(C)(C)C)C(=O)COCC(=O)N(CCCCCCCC)CCC(C)CC(C)(C)C,0.1,Isopar L,Exxal 13,0.7,0.3,Eu(III),0.5,HCl,3,298.15,2.78,0.444044796
1107,1,CCCCCCCCN(CCC(C)CC(C)(C)C)C(=O)COCC(=O)N(CCCCCCCC)CCC(C)CC(C)(C)C,0.1,Isopar L,Exxal 13,0.7,0.3,Gd(III),0.5,HCl,3,298.15,3.71,0.56937391
1108,1,CCCCCCCCN(CCC(C)CC(C)(C)C)C(=O)COCC(=O)N(CCCCCCCC)CCC(C)CC(C)(C)C,0.1,Isopar L,Exxal 13,0.7,0.3,Tb(III),0.5,HCl,3,298.15,6.78,0.831229694
1109,1,CCCCCCCCN(CCC(C)CC(C)(C)C)C(=O)COCC(=O)N(CCCCCCCC)CCC(C)CC(C)(C)C,0.1,Isopar L,Exxal 13,0.7,0.3,Dy(III),0.5,HCl,3,298.15,9.73,0.98811284
1110,1,CCCCCCCCN(CCC(C)CC(C)(C)C)C(=O)COCC(=O)N(CCCCCCCC)CCC(C)CC(C)(C)C,0.1,Isopar L,Exxal 13,0.7,0.3,Ho(III),0.5,HCl,3,298.15,12.42,1.094121596
1111,1,CCCCCCCCN(CCC(C)CC(C)(C)C)C(=O)COCC(=O)N(CCCCCCCC)CCC(C)CC(C)(C)C,0.1,Isopar L,Exxal 13,0.7,0.3,Er(III),0.5,HCl,3,298.15,15.07,1.178113252
1112,1,CCCCCCCCN(CCC(C)CC(C)(C)C)C(=O)COCC(=O)N(CCCCCCCC)CCC(C)CC(C)(C)C,0.1,Isopar L,Exxal 13,0.7,0.3,Tm(III),0.5,HCl,3,298.15,14.26,1.154119526
1113,1,CCCCCCCCN(CCC(C)CC(C)(C)C)C(=O)COCC(=O)N(CCCCCCCC)CCC(C)CC(C)(C)C,0.1,Isopar L,Exxal 13,0.7,0.3,Yb(III),0.5,HCl,3,298.15,15.05,1.1775365
1114,1,CCCCCCCCN(CCC(C)CC(C)(C)C)C(=O)COCC(=O)N(CCCCCCCC)CCC(C)CC(C)(C)C,0.1,Isopar L,Exxal 13,0.7,0.3,Lu(III),0.5,HCl,3,298.15,16.07,1.206015877
1115,1,CCCCCCCCN(CCCC(CCCC)CCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCC(CCCC)CCCCCC,0.1,Isopar L,Exxal 13,0.7,0.3,Ce(III),0.5,HCl,3,298.15,0.06,-1.22184875
1116,1,CCCCCCCCN(CCCC(CCCC)CCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCC(CCCC)CCCCCC,0.1,Isopar L,Exxal 13,0.7,0.3,Pr(III),0.5,HCl,3,298.15,0.03,-1.522878745
1117,1,CCCCCCCCN(CCCC(CCCC)CCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCC(CCCC)CCCCCC,0.1,Isopar L,Exxal 13,0.7,0.3,Nd(III),0.5,HCl,3,298.15,0.1,-1
1118,1,CCCCCCCCN(CCCC(CCCC)CCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCC(CCCC)CCCCCC,0.1,Isopar L,Exxal 13,0.7,0.3,Sm(III),0.5,HCl,3,298.15,0.67,-0.173925197
1119,1,CCCCCCCCN(CCCC(CCCC)CCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCC(CCCC)CCCCCC,0.1,Isopar L,Exxal 13,0.7,0.3,Eu(III),0.5,HCl,3,298.15,1.28,0.10720997
1120,1,CCCCCCCCN(CCCC(CCCC)CCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCC(CCCC)CCCCCC,0.1,Isopar L,Exxal 13,0.7,0.3,Gd(III),0.5,HCl,3,298.15,1.73,0.238046103
1121,1,CCCCCCCCN(CCCC(CCCC)CCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCC(CCCC)CCCCCC,0.1,Isopar L,Exxal 13,0.7,0.3,Tb(III),0.5,HCl,3,298.15,3.45,0.537819095
1122,1,CCCCCCCCN(CCCC(CCCC)CCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCC(CCCC)CCCCCC,0.1,Isopar L,Exxal 13,0.7,0.3,Dy(III),0.5,HCl,3,298.15,5.7,0.755874856
1123,1,CCCCCCCCN(CCCC(CCCC)CCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCC(CCCC)CCCCCC,0.1,Isopar L,Exxal 13,0.7,0.3,Ho(III),0.5,HCl,3,298.15,9.1,0.959041392
1124,1,CCCCCCCCN(CCCC(CCCC)CCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCC(CCCC)CCCCCC,0.1,Isopar L,Exxal 13,0.7,0.3,Er(III),0.5,HCl,3,298.15,10.83,1.034628457
1125,1,CCCCCCCCN(CCCC(CCCC)CCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCC(CCCC)CCCCCC,0.1,Isopar L,Exxal 13,0.7,0.3,Tm(III),0.5,HCl,3,298.15,10.87,1.036229544
1126,1,CCCCCCCCN(CCCC(CCCC)CCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCC(CCCC)CCCCCC,0.1,Isopar L,Exxal 13,0.7,0.3,Yb(III),0.5,HCl,3,298.15,10.86,1.035829825
1127,1,CCCCCCCCN(CCCC(CCCC)CCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCC(CCCC)CCCCCC,0.1,Isopar L,Exxal 13,0.7,0.3,Lu(III),0.5,HCl,3,298.15,11.58,1.063708559
1128,1,CCCCCCCCN(CCCCC(C)CCCC(C)C)C(=O)COCC(=O)N(CCCCCCCC)CCCCC(C)CCCC(C)C,0.1,Isopar L,Exxal 13,0.7,0.3,La(III),0.5,HCl,3,298.15,0.04,-1.397940009
1129,1,CCCCCCCCN(CCCCC(C)CCCC(C)C)C(=O)COCC(=O)N(CCCCCCCC)CCCCC(C)CCCC(C)C,0.1,Isopar L,Exxal 13,0.7,0.3,Ce(III),0.5,HCl,3,298.15,0.35,-0.455931956
1130,1,CCCCCCCCN(CCCCC(C)CCCC(C)C)C(=O)COCC(=O)N(CCCCCCCC)CCCCC(C)CCCC(C)C,0.1,Isopar L,Exxal 13,0.7,0.3,Pr(III),0.5,HCl,3,298.15,0.23,-0.638272164
1131,1,CCCCCCCCN(CCCCC(C)CCCC(C)C)C(=O)COCC(=O)N(CCCCCCCC)CCCCC(C)CCCC(C)C,0.1,Isopar L,Exxal 13,0.7,0.3,Nd(III),0.5,HCl,3,298.15,0.58,-0.236572006
1132,1,CCCCCCCCN(CCCCC(C)CCCC(C)C)C(=O)COCC(=O)N(CCCCCCCC)CCCCC(C)CCCC(C)C,0.1,Isopar L,Exxal 13,0.7,0.3,Sm(III),0.5,HCl,3,298.15,4.21,0.624282096
1133,1,CCCCCCCCN(CCCCC(C)CCCC(C)C)C(=O)COCC(=O)N(CCCCCCCC)CCCCC(C)CCCC(C)C,0.1,Isopar L,Exxal 13,0.7,0.3,Eu(III),0.5,HCl,3,298.15,9.12,0.959994838
1134,1,CCCCCCCCN(CCCCC(C)CCCC(C)C)C(=O)COCC(=O)N(CCCCCCCC)CCCCC(C)CCCC(C)C,0.1,Isopar L,Exxal 13,0.7,0.3,Gd(III),0.5,HCl,3,298.15,12.89,1.110252917
1135,1,CCCCCCCCN(CCCCC(C)CCCC(C)C)C(=O)COCC(=O)N(CCCCCCCC)CCCCC(C)CCCC(C)C,0.1,Isopar L,Exxal 13,0.7,0.3,Tb(III),0.5,HCl,3,298.15,29.77,1.473778835
1136,1,CCCCCCCCN(CCCCC(C)CCCC(C)C)C(=O)COCC(=O)N(CCCCCCCC)CCCCC(C)CCCC(C)C,0.1,Isopar L,Exxal 13,0.7,0.3,Dy(III),0.5,HCl,3,298.15,39.77,1.599555591
1137,1,CCCCCCCCN(CCCCC(C)CCCC(C)C)C(=O)COCC(=O)N(CCCCCCCC)CCCCC(C)CCCC(C)C,0.1,Isopar L,Exxal 13,0.7,0.3,Ho(III),0.5,HCl,3,298.15,88.93,1.949048292
1138,1,CCCCCCCCN(CCCCC(C)CCCC(C)C)C(=O)COCC(=O)N(CCCCCCCC)CCCCC(C)CCCC(C)C,0.1,Isopar L,Exxal 13,0.7,0.3,Er(III),0.5,HCl,3,298.15,82.16,1.914660431
1139,1,CCCCCCCCN(CCCCC(C)CCCC(C)C)C(=O)COCC(=O)N(CCCCCCCC)CCCCC(C)CCCC(C)C,0.1,Isopar L,Exxal 13,0.7,0.3,Tm(III),0.5,HCl,3,298.15,127.4,2.105169428
1140,1,CCCCCCCCN(CCCCC(C)CCCC(C)C)C(=O)COCC(=O)N(CCCCCCCC)CCCCC(C)CCCC(C)C,0.1,Isopar L,Exxal 13,0.7,0.3,Yb(III),0.5,HCl,3,298.15,92.72,1.967173423
1141,1,CCCCCCCCN(CCCCC(C)CCCC(C)C)C(=O)COCC(=O)N(CCCCCCCC)CCCCC(C)CCCC(C)C,0.1,Isopar L,Exxal 13,0.7,0.3,Lu(III),0.5,HCl,3,298.15,121.65,2.085112113
1142,1,CCCCCN(CCCCC)C(=O)COCC(=O)N(CCCCC)CCCCC,0.1,n-dodecane,,1,0,Eu(III),0,HNO3,3,298.15,486,2.686636269
1143,1,CCCCCCN(CCCCCC)C(=O)COCC(=O)N(CCCCCC)CCCCCC,0.1,n-dodecane,,1,0,Eu(III),0,HNO3,3,298.15,398,2.599883072
1144,1,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,0.1,n-dodecane,,1,0,Eu(III),0,HNO3,3,298.15,330,2.51851394
1145,1,CCCCCCCCCCCCN(CCCCCCCCCCCC)C(=O)COCC(=O)N(CCCCCCCCCCCC)CCCCCCCCCCCC,0.1,n-dodecane,,1,0,Eu(III),0,HNO3,3,298.15,218,2.338456494
1146,1,CCCCC(CC)CN(CC(CC)CCCC)C(=O)COCC(=O)N(CC(CC)CCCC)CC(CC)CCCC,0.1,n-dodecane,,1,0,Eu(III),0,HNO3,3,298.15,23,1.361727836
1147,1,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)NCCc1c(CC)c(CCNC(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC)c(CC)c(CCNC(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC)c1CC,0.001,n-dodecane,iso-decanol,0.95,0.05,Eu(III),0.01,HNO3,3,298.15,390,2.591064607
1148,1,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)NCCNC(=O)c1cc(C(=O)NCCNC(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC)cc(C(=O)NCCNC(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC)c1,0.001,n-dodecane,iso-decanol,0.95,0.05,Eu(III),0.01,HNO3,3,298.15,110,2.041392685
1149,1,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)NCCCOc1cc(OCCCNC(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC)cc(OCCCNC(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC)c1,0.001,n-dodecane,iso-decanol,0.95,0.05,Eu(III),0.01,HNO3,3,298.15,32.7,1.514547753
1150,1,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)NCCc1c(CC)c(CCNC(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC)c(CC)c(CCNC(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC)c1CC,0.001,n-dodecane,iso-decanol,0.95,0.05,Eu(III),0.01,HNO3,0.1,298.15,2.62,0.418301291
1151,1,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)NCCc1c(CC)c(CCNC(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC)c(CC)c(CCNC(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC)c1CC,0.001,n-dodecane,iso-decanol,0.95,0.05,Eu(III),0.01,HNO3,0.2,298.15,5.14,0.710963119
1152,1,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)NCCc1c(CC)c(CCNC(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC)c(CC)c(CCNC(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC)c1CC,0.001,n-dodecane,iso-decanol,0.95,0.05,Eu(III),0.01,HNO3,0.5,298.15,16.2,1.209515015
1153,1,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)NCCc1c(CC)c(CCNC(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC)c(CC)c(CCNC(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC)c1CC,0.001,n-dodecane,iso-decanol,0.95,0.05,Eu(III),0.01,HNO3,1,298.15,49.4,1.693726949
1154,1,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)NCCc1c(CC)c(CCNC(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC)c(CC)c(CCNC(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC)c1CC,0.001,n-dodecane,iso-decanol,0.95,0.05,Eu(III),0.01,HNO3,3,298.15,396,2.597695186
1155,1,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)NCCc1c(CC)c(CCNC(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC)c(CC)c(CCNC(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC)c1CC,0.001,n-dodecane,iso-decanol,0.95,0.05,Eu(III),0.01,HNO3,6,298.15,670,2.826074803
1156,1,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)NCCNC(=O)c1cc(C(=O)NCCNC(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC)cc(C(=O)NCCNC(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC)c1,0.001,n-dodecane,iso-decanol,0.95,0.05,Eu(III),0.01,HNO3,0.1,298.15,1.24,0.093421685
1157,1,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)NCCNC(=O)c1cc(C(=O)NCCNC(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC)cc(C(=O)NCCNC(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC)c1,0.001,n-dodecane,iso-decanol,0.95,0.05,Eu(III),0.01,HNO3,0.2,298.15,1.62,0.209515015
1158,1,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)NCCNC(=O)c1cc(C(=O)NCCNC(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC)cc(C(=O)NCCNC(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC)c1,0.001,n-dodecane,iso-decanol,0.95,0.05,Eu(III),0.01,HNO3,0.5,298.15,3.74,0.572871602
1159,1,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)NCCNC(=O)c1cc(C(=O)NCCNC(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC)cc(C(=O)NCCNC(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC)c1,0.001,n-dodecane,iso-decanol,0.95,0.05,Eu(III),0.01,HNO3,1,298.15,10.3,1.012837225
1160,1,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)NCCNC(=O)c1cc(C(=O)NCCNC(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC)cc(C(=O)NCCNC(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC)c1,0.001,n-dodecane,iso-decanol,0.95,0.05,Eu(III),0.01,HNO3,3,298.15,110,2.041392685
1161,1,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)NCCNC(=O)c1cc(C(=O)NCCNC(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC)cc(C(=O)NCCNC(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC)c1,0.001,n-dodecane,iso-decanol,0.95,0.05,Eu(III),0.01,HNO3,6,298.15,335,2.525044807
1162,1,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)NCCCOc1cc(OCCCNC(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC)cc(OCCCNC(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC)c1,0.001,n-dodecane,iso-decanol,0.95,0.05,Eu(III),0.01,HNO3,0.1,298.15,0.12,-0.920818754
1163,1,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)NCCCOc1cc(OCCCNC(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC)cc(OCCCNC(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC)c1,0.001,n-dodecane,iso-decanol,0.95,0.05,Eu(III),0.01,HNO3,0.2,298.15,0.11,-0.958607315
1164,1,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)NCCCOc1cc(OCCCNC(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC)cc(OCCCNC(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC)c1,0.001,n-dodecane,iso-decanol,0.95,0.05,Eu(III),0.01,HNO3,0.5,298.15,0.15,-0.823908741
