Extractants_count,SMILES_canonical,Extractant_conc_M,Solvent_A,Solvent_B,Volume_fraction_A,Volume_fraction_B,Metal,Metal_conc_mM,Acid_type,Acid_conc_M,Temperature_K,,Log_D
1,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,0.2,n-dodecane,,1,0,Dy(III),0.01,lactic acid,2,298.15,,-0.005405405
1,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,0.2,n-dodecane,,1,0,Ho(III),0.01,lactic acid,2,298.15,,0.035135135
1,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,0.2,n-dodecane,,1,0,Er(III),0.01,lactic acid,2,298.15,,0.043243243
1,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,0.2,n-dodecane,,1,0,Tm(III),0.01,lactic acid,2,298.15,,-0.041891892
1,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,0.2,n-dodecane,,1,0,Yb(III),0.01,lactic acid,2,298.15,,-0.147297297
1,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,0.2,n-dodecane,,1,0,Lu(III),0.01,lactic acid,2,298.15,,-0.195945946
1,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,0.2,n-dodecane,,1,0,La(III),0.01,lactic acid,3,298.15,,-1.347297297
1,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,0.2,n-dodecane,,1,0,Ce(III),0.01,lactic acid,3,298.15,,-1.327027027
1,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,0.2,n-dodecane,,1,0,Nd(III),0.01,lactic acid,3,298.15,,-1.043243243
1,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,0.2,n-dodecane,,1,0,Sm(III),0.01,lactic acid,3,298.15,,-0.552702703
1,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,0.2,n-dodecane,,1,0,Eu(III),0.01,lactic acid,3,298.15,,-0.289189189
1,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,0.2,n-dodecane,,1,0,Gd(III),0.01,lactic acid,3,298.15,,-0.118918919
1,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,0.2,n-dodecane,,1,0,Tb(III),0.01,lactic acid,3,298.15,,0.108108108
1,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,0.2,n-dodecane,,1,0,Dy(III),0.01,lactic acid,3,298.15,,0.221621622
1,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,0.2,n-dodecane,,1,0,Ho(III),0.01,lactic acid,3,298.15,,0.290540541
1,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,0.2,n-dodecane,,1,0,Er(III),0.01,lactic acid,3,298.15,,0.254054054
1,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,0.2,n-dodecane,,1,0,Tm(III),0.01,lactic acid,3,298.15,,0.116216216
1,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,0.2,n-dodecane,,1,0,Yb(III),0.01,lactic acid,3,298.15,,-0.054054054
1,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,0.2,n-dodecane,,1,0,Lu(III),0.01,lactic acid,3,298.15,,-0.216216216
1,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,0.2,n-dodecane,,1,0,La(III),0.01,lactic acid,5,298.15,,-1.051351351
1,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,0.2,n-dodecane,,1,0,Ce(III),0.01,lactic acid,5,298.15,,-1.010810811
1,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,0.2,n-dodecane,,1,0,Nd(III),0.01,lactic acid,5,298.15,,-0.808108108
1,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,0.2,n-dodecane,,1,0,Sm(III),0.01,lactic acid,5,298.15,,-0.32972973
1,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,0.2,n-dodecane,,1,0,Eu(III),0.01,lactic acid,5,298.15,,-0.041891892
1,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,0.2,n-dodecane,,1,0,Gd(III),0.01,lactic acid,5,298.15,,0.168918919
1,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,0.2,n-dodecane,,1,0,Tb(III),0.01,lactic acid,5,298.15,,0.37972973
1,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,0.2,n-dodecane,,1,0,Dy(III),0.01,lactic acid,5,298.15,,0.472972973
1,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,0.2,n-dodecane,,1,0,Ho(III),0.01,lactic acid,5,298.15,,0.521621622
1,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,0.2,n-dodecane,,1,0,Er(III),0.01,lactic acid,5,298.15,,0.456756757
1,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,0.2,n-dodecane,,1,0,Tm(III),0.01,lactic acid,5,298.15,,0.302702703
1,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,0.2,n-dodecane,,1,0,Yb(III),0.01,lactic acid,5,298.15,,0.07972973
1,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,0.2,n-dodecane,,1,0,Lu(III),0.01,lactic acid,5,298.15,,-0.110810811
1,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,0.2,n-dodecane,,1,0,La(III),0.01,malonic acid,1,298.15,,-1.751014885
1,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,0.2,n-dodecane,,1,0,Ce(III),0.01,malonic acid,1,298.15,,-1.675236806
1,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,0.2,n-dodecane,,1,0,Nd(III),0.01,malonic acid,1,298.15,,-0.939106901
1,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,0.2,n-dodecane,,1,0,Sm(III),0.01,malonic acid,1,298.15,,-0.159675237
1,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,0.2,n-dodecane,,1,0,Eu(III),0.01,malonic acid,1,298.15,,0.186738836
1,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,0.2,n-dodecane,,1,0,Gd(III),0.01,malonic acid,1,298.15,,0.376184032
1,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,0.2,n-dodecane,,1,0,Tb(III),0.01,malonic acid,1,298.15,,0.663058187
1,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,0.2,n-dodecane,,1,0,Dy(III),0.01,malonic acid,1,298.15,,0.841677943
1,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,0.2,n-dodecane,,1,0,Ho(III),0.01,malonic acid,1,298.15,,0.9932341
1,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,0.2,n-dodecane,,1,0,Er(III),0.01,malonic acid,1,298.15,,1.069012179
1,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,0.2,n-dodecane,,1,0,Tm(III),0.01,malonic acid,1,298.15,,1.133964817
1,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,0.2,n-dodecane,,1,0,Yb(III),0.01,malonic acid,1,298.15,,1.106901218
1,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,0.2,n-dodecane,,1,0,Lu(III),0.01,malonic acid,1,298.15,,1.188092016
1,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,0.2,n-dodecane,,1,0,La(III),0.01,malonic acid,2,298.15,,-1.51826793
1,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,0.2,n-dodecane,,1,0,Ce(III),0.01,malonic acid,2,298.15,,-1.312584574
1,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,0.2,n-dodecane,,1,0,Nd(III),0.01,malonic acid,2,298.15,,-0.387009472
1,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,0.2,n-dodecane,,1,0,Sm(III),0.01,malonic acid,2,298.15,,0.424898512
1,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,0.2,n-dodecane,,1,0,Eu(III),0.01,malonic acid,2,298.15,,0.847090663
1,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,0.2,n-dodecane,,1,0,Gd(III),0.01,malonic acid,2,298.15,,0.99864682
1,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,0.2,n-dodecane,,1,0,Tb(III),0.01,malonic acid,2,298.15,,1.345060893
1,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,0.2,n-dodecane,,1,0,Dy(III),0.01,malonic acid,2,298.15,,1.345060893
1,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,0.2,n-dodecane,,1,0,Ho(III),0.01,malonic acid,2,298.15,,1.458728011
1,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,0.2,n-dodecane,,1,0,Er(III),0.01,malonic acid,2,298.15,,1.49661705
1,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,0.2,n-dodecane,,1,0,Tm(III),0.01,malonic acid,2,298.15,,1.729364005
1,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,0.2,n-dodecane,,1,0,Yb(III),0.01,malonic acid,2,298.15,,1.658998647
1,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,0.2,n-dodecane,,1,0,Lu(III),0.01,malonic acid,2,298.15,,1.631935047
1,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,0.2,n-dodecane,,1,0,La(III),0.01,malonic acid,3,298.15,,-1.171853857
1,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,0.2,n-dodecane,,1,0,Ce(III),0.01,malonic acid,3,298.15,,-0.787550744
1,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,0.2,n-dodecane,,1,0,Pr(III),0.01,malonic acid,3,298.15,,-0.046008119
1,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,0.2,n-dodecane,,1,0,Nd(III),0.01,malonic acid,3,298.15,,0.089309878
1,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,0.2,n-dodecane,,1,0,Sm(III),0.01,malonic acid,3,298.15,,0.814614344
1,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,0.2,n-dodecane,,1,0,Eu(III),0.01,malonic acid,3,298.15,,1.225981055
1,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,0.2,n-dodecane,,1,0,Gd(III),0.01,malonic acid,3,298.15,,1.296346414
1,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,0.2,n-dodecane,,1,0,Tb(III),0.01,malonic acid,3,298.15,,1.626522327
1,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,0.2,n-dodecane,,1,0,Dy(III),0.01,malonic acid,3,298.15,,1.469553451
1,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,0.2,n-dodecane,,1,0,Ho(III),0.01,malonic acid,3,298.15,,1.545331529
1,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,0.2,n-dodecane,,1,0,Er(III),0.01,malonic acid,3,298.15,,1.534506089
1,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,0.2,n-dodecane,,1,0,Tm(III),0.01,malonic acid,3,298.15,,1.778078484
1,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,0.2,n-dodecane,,1,0,Yb(III),0.01,malonic acid,3,298.15,,1.691474966
1,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,0.2,n-dodecane,,1,0,Lu(III),0.01,malonic acid,3,298.15,,1.626522327
1,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,0.2,n-dodecane,,1,0,La(III),0.01,malonic acid,5,298.15,,-0.365358593
1,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,0.2,n-dodecane,,1,0,Ce(III),0.01,malonic acid,5,298.15,,0.192151556
1,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,0.2,n-dodecane,,1,0,Pr(III),0.01,malonic acid,5,298.15,,0.949932341
1,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,0.2,n-dodecane,,1,0,Nd(III),0.01,malonic acid,5,298.15,,0.98782138
1,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,0.2,n-dodecane,,1,0,Sm(III),0.01,malonic acid,5,298.15,,1.334235453
1,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,0.2,n-dodecane,,1,0,Eu(III),0.01,malonic acid,5,298.15,,1.469553451
1,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,0.2,n-dodecane,,1,0,Gd(III),0.01,malonic acid,5,298.15,,1.48579161
1,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,0.2,n-dodecane,,1,0,Tb(III),0.01,malonic acid,5,298.15,,1.648173207
1,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,0.2,n-dodecane,,1,0,Dy(III),0.01,malonic acid,5,298.15,,1.474966171
1,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,0.2,n-dodecane,,1,0,Ho(III),0.01,malonic acid,5,298.15,,1.50202977
1,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,0.2,n-dodecane,,1,0,Er(III),0.01,malonic acid,5,298.15,,1.464140731
1,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,0.2,n-dodecane,,1,0,Tm(III),0.01,malonic acid,5,298.15,,1.653585927
1,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,0.2,n-dodecane,,1,0,Yb(III),0.01,malonic acid,5,298.15,,1.702300406
1,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,0.2,n-dodecane,,1,0,Lu(III),0.01,malonic acid,5,298.15,,1.604871448
1,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,0.2,n-dodecane,,1,0,La(III),0.01,tartaric acid,1,298.15,,-1.870056497
1,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,0.2,n-dodecane,,1,0,Ce(III),0.01,tartaric acid,1,298.15,,-1.988700565
1,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,0.2,n-dodecane,,1,0,Nd(III),0.01,tartaric acid,1,298.15,,-1.875706215
1,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,0.2,n-dodecane,,1,0,Sm(III),0.01,tartaric acid,1,298.15,,-1.593220339
1,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,0.2,n-dodecane,,1,0,Eu(III),0.01,tartaric acid,1,298.15,,-1.395480226
1,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,0.2,n-dodecane,,1,0,Gd(III),0.01,tartaric acid,1,298.15,,-1.197740113
1,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,0.2,n-dodecane,,1,0,Tb(III),0.01,tartaric acid,1,298.15,,-0.88700565
1,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,0.2,n-dodecane,,1,0,Dy(III),0.01,tartaric acid,1,298.15,,-0.677966102
1,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,0.2,n-dodecane,,1,0,Ho(III),0.01,tartaric acid,1,298.15,,-0.514124294
1,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,0.2,n-dodecane,,1,0,Er(III),0.01,tartaric acid,1,298.15,,-0.446327684
1,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,0.2,n-dodecane,,1,0,Tm(III),0.01,tartaric acid,1,298.15,,-0.485875706
1,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,0.2,n-dodecane,,1,0,Yb(III),0.01,tartaric acid,1,298.15,,-0.542372881
1,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,0.2,n-dodecane,,1,0,Lu(III),0.01,tartaric acid,1,298.15,,-0.570621469
1,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,0.2,n-dodecane,,1,0,La(III),0.01,tartaric acid,2,298.15,,-1.937853107
1,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,0.2,n-dodecane,,1,0,Ce(III),0.01,tartaric acid,2,298.15,,-1.728813559
1,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,0.2,n-dodecane,,1,0,Nd(III),0.01,tartaric acid,2,298.15,,-1.740112994
1,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,0.2,n-dodecane,,1,0,Sm(III),0.01,tartaric acid,2,298.15,,-1.367231638
1,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,0.2,n-dodecane,,1,0,Eu(III),0.01,tartaric acid,2,298.15,,-1.13559322
1,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,0.2,n-dodecane,,1,0,Gd(III),0.01,tartaric acid,2,298.15,,-0.915254237
1,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,0.2,n-dodecane,,1,0,Tb(III),0.01,tartaric acid,2,298.15,,-0.581920904
1,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,0.2,n-dodecane,,1,0,Dy(III),0.01,tartaric acid,2,298.15,,-0.361581921
1,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,0.2,n-dodecane,,1,0,Ho(III),0.01,tartaric acid,2,298.15,,-0.18079096
1,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,0.2,n-dodecane,,1,0,Er(III),0.01,tartaric acid,2,298.15,,-0.096045198
1,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,0.2,n-dodecane,,1,0,Tm(III),0.01,tartaric acid,2,298.15,,-0.101694915
1,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,0.2,n-dodecane,,1,0,Yb(III),0.01,tartaric acid,2,298.15,,-0.18079096
1,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,0.2,n-dodecane,,1,0,Lu(III),0.01,tartaric acid,2,298.15,,-0.169491525
1,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,0.2,n-dodecane,,1,0,La(III),0.01,tartaric acid,3,298.15,,-1.870056497
1,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,0.2,n-dodecane,,1,0,Ce(III),0.01,tartaric acid,3,298.15,,-2.06779661
1,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,0.2,n-dodecane,,1,0,Nd(III),0.01,tartaric acid,3,298.15,,-1.485875706
1,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,0.2,n-dodecane,,1,0,Sm(III),0.01,tartaric acid,3,298.15,,-0.994350282
1,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,0.2,n-dodecane,,1,0,Eu(III),0.01,tartaric acid,3,298.15,,-0.723163842
1,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,0.2,n-dodecane,,1,0,Gd(III),0.01,tartaric acid,3,298.15,,-0.440677966
1,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,0.2,n-dodecane,,1,0,Tb(III),0.01,tartaric acid,3,298.15,,-0.096045198
1,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,0.2,n-dodecane,,1,0,Dy(III),0.01,tartaric acid,3,298.15,,0.169491525
1,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,0.2,n-dodecane,,1,0,Ho(III),0.01,tartaric acid,3,298.15,,0.350282486
1,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,0.2,n-dodecane,,1,0,Er(III),0.01,tartaric acid,3,298.15,,0.423728814
1,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,0.2,n-dodecane,,1,0,Tm(III),0.01,tartaric acid,3,298.15,,0.384180791
1,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,0.2,n-dodecane,,1,0,Yb(III),0.01,tartaric acid,3,298.15,,0.259887006
1,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,0.2,n-dodecane,,1,0,Lu(III),0.01,tartaric acid,3,298.15,,0.15819209
1,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,0.2,n-dodecane,,1,0,La(III),0.01,tartaric acid,5,298.15,,-1.401129944
1,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,0.2,n-dodecane,,1,0,Ce(III),0.01,tartaric acid,5,298.15,,-1.276836158
1,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,0.2,n-dodecane,,1,0,Nd(III),0.01,tartaric acid,5,298.15,,-0.553672316
1,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,0.2,n-dodecane,,1,0,Sm(III),0.01,tartaric acid,5,298.15,,0.062146893
1,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,0.2,n-dodecane,,1,0,Eu(III),0.01,tartaric acid,5,298.15,,0.327683616
1,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,0.2,n-dodecane,,1,0,Gd(III),0.01,tartaric acid,5,298.15,,0.412429379
1,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,0.2,n-dodecane,,1,0,Tb(III),0.01,tartaric acid,5,298.15,,0.570621469
1,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,0.2,n-dodecane,,1,0,Dy(III),0.01,tartaric acid,5,298.15,,0.615819209
1,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,0.2,n-dodecane,,1,0,Ho(III),0.01,tartaric acid,5,298.15,,0.627118644
1,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,0.2,n-dodecane,,1,0,Er(III),0.01,tartaric acid,5,298.15,,0.638418079
1,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,0.2,n-dodecane,,1,0,Tm(III),0.01,tartaric acid,5,298.15,,0.627118644
1,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,0.2,n-dodecane,,1,0,Yb(III),0.01,tartaric acid,5,298.15,,0.553672316
1,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,0.2,n-dodecane,,1,0,Lu(III),0.01,tartaric acid,5,298.15,,0.451977401
1,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,0.050133205,n-dodecane,,1,0,La(III),0.01,malonic acid,2,298.15,,-2.457111835
1,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,0.099137026,n-dodecane,,1,0,La(III),0.01,malonic acid,2,298.15,,-1.170466884
